filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
156.asc,179.41176470588232,194.14285714285714,357.7142857142857,132.23529411764707,0.951570862462944,-0.005693837573643575,572.0,22.54994456755936,27.9045993819418
157.asc,185.8,132.0,402.0,65.2,0.5208326663622247,0.22159076112981935,936.6666666666666,51.450083684199306,69.88919802086728
158.asc,216.2,214.0,339.77777777777777,118.8,1.050855842237198,0.04962346000696704,974.8888888888889,48.13048108918654,91.14823092084673
159.asc,253.5000000000001,232.85714285714286,540.8571428571429,98.0,0.3448250052073064,0.013974146127065613,1104.75,40.57015528686081,51.61948690728559
160.asc,227.33333333333334,261.5,447.9999999999999,146.88888888888889,0.5759209016349375,0.02628933497371518,1081.75,7.310095758606723,8.976158898517147
161.asc,165.99999999999994,172.6153846153847,357.07692307692315,80.71428571428571,0.5553444419368855,0.04057448563410615,675.0769230769231,6.107517920393603,7.187952884282608
162.asc,193.2,133.11111111111111,266.6666666666667,77.2,1.0715182598416564,0.15683528723502937,962.4444444444445,177.79833214510268,284.8174854182938
163.asc,213.0,184.66666666666666,438.6666666666667,145.4,0.9786404363257108,0.0309003422035872,1012.6666666666666,24.67567403109566,35.035696082709705
164.asc,179.53846153846146,181.19999999999993,285.2,106.15384615384616,0.2657915618042104,-0.03462871864464404,746.3333333333334,5.153208277913436,6.875516509523286
165.asc,193.83333333333334,145.45454545454547,380.1818181818182,70.33333333333326,0.728339579451324,0.09869950735025607,835.8181818181819,47.56205168335969,49.50959502965056
166.asc,184.36363636363637,153.79999999999998,426.5999999999998,74.0,0.29090278685431786,0.2117697211863905,834.7272727272727,15.16629582085289,19.245778757951054
167.asc,223.33333333333334,217.25,487.75,78.66666666666664,0.7034630235528194,0.24656178344111931,1086.5,16.78541033159452,17.35346815892596
168.asc,249.6,142.66666666666666,425.3333333333333,65.4,0.3911733603989102,0.04971731271241006,866.4,230.65784183504363,387.0285662727121
169.asc,178.53333333333333,154.28571428571428,268.85714285714283,84.13333333333334,0.37249808274597623,-0.004257164380268219,636.1428571428571,3.582838915424129,3.088439984597651
170.asc,168.83333333333326,193.27272727272728,439.6363636363636,81.16666666666667,0.11682618515118581,0.14925444260684248,826.3636363636364,30.28132556025166,46.052144358324945
171.asc,162.0,121.11111111111111,327.5555555555556,61.09090909090909,0.13299283513636775,0.09484024306831755,848.9090909090909,38.77547150045561,50.23942674832188
172.asc,,,,,,,,,
173.asc,,,,,,,,,
174.asc,225.6,251.11111111111111,412.44444444444446,66.4,0.40873581003351644,-0.009400995121348498,928.8888888888889,5.342584568965026,5.338539126015656
